! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 01 June 2006 15:29:23
! TIMEZONE (UTC-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9952A
! SERIAL US55240429
! FIRMWARE_VERSION A.09.53
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1473105380
! CORRECTION1 ON U*
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
1900000000,-5.26078555480527
1900720000,-5.26423158026234
1901440000,-5.19814026525929
1902160000,-5.14061668905025
1902880000,-5.1333179424262
1903600000,-5.08352685767695
1904320000,-5.03621892038385
1905040000,-5.03488230064553
1905760000,-4.9758992951249
1906480000,-4.95836531650854
1907200000,-4.94078072071757
1907920000,-4.95820751105316
1908640000,-4.9676718332541
1909360000,-4.99124275383675
1910080000,-4.987049223597
1910800000,-5.02328273797973
1911520000,-5.03028258324281
1912240000,-5.08478117483243
1912960000,-5.12701727780365
1913680000,-5.12504640073353
1914400000,-5.16106827985927
1915120000,-5.18180504127304
1915840000,-5.1786698383998
1916560000,-5.20812319111677
1917280000,-5.20283117387374
1918000000,-5.25665669060528
1918720000,-5.27871840612071
1919440000,-5.28774897494186
1920160000,-5.29681090745858
1920880000,-5.27769890778597
1921600000,-5.29473518545015
1922320000,-5.29918960942308
1923040000,-5.29068636156322
1923760000,-5.27843156220555
1924480000,-5.22889158834129
1925200000,-5.22956161868928
1925920000,-5.20708811175116
1926640000,-5.17008875802565
1927360000,-5.1134142606313
1928080000,-5.0680508593252
1928800000,-5.08123519120658
1929520000,-5.06082021133811
1930240000,-5.03326969332836
1930960000,-5.03784817983753
1931680000,-5.05589201428292
1932400000,-5.04371926205438
1933120000,-5.08985257921657
1933840000,-5.11772413111128
1934560000,-5.11523689703651
1935280000,-5.14923154282549
1936000000,-5.1874468351541
1936720000,-5.19910662100414
1937440000,-5.18622504695412
1938160000,-5.16021924184695
1938880000,-5.17847988384816
1939600000,-5.13551341993287
1940320000,-5.12916600281099
1941040000,-5.11226330475115
1941760000,-5.10688861513713
1942480000,-5.11311908746709
1943200000,-5.11612842972873
1943920000,-5.12893738207266
1944640000,-5.15868372910699
1945360000,-5.21135932353543
1946080000,-5.22935734450467
1946800000,-5.27129969264333
1947520000,-5.32287160449154
1948240000,-5.35909817303441
1948960000,-5.41244123466518
1949680000,-5.42555655641121
1950400000,-5.48764101884149
1951120000,-5.47967995863617
1951840000,-5.51145557743431
1952560000,-5.49200469693919
1953280000,-5.51165239839701
1954000000,-5.53665120029468
1954720000,-5.5368272850757
1955440000,-5.54475188968703
1956160000,-5.56786815171577
1956880000,-5.56200633337011
1957600000,-5.56128065757737
1958320000,-5.57891433491902
1959040000,-5.58822253922686
1959760000,-5.57971714819227
1960480000,-5.56612546890527
1961200000,-5.565683951055
1961920000,-5.60742307808085
1962640000,-5.56818884963974
1963360000,-5.54050494012763
1964080000,-5.51938215595708
1964800000,-5.48897121644122
1965520000,-5.43485322404922
1966240000,-5.38165111610064
1966960000,-5.33004796866688
1967680000,-5.29731704838143
1968400000,-5.28068552720261
1969120000,-5.26240597076755
1969840000,-5.21980361165707
1970560000,-5.19491693095114
1971280000,-5.18130083720661
1972000000,-5.14468585918047
1972720000,-5.13598017594121
1973440000,-5.15653007258558
1974160000,-5.15023156221547
1974880000,-5.13743053688509
1975600000,-5.12377935989206
1976320000,-5.11040135411246
1977040000,-5.11673945912303
1977760000,-5.12376011914057
1978480000,-5.11123246332038
1979200000,-5.0818098574575
1979920000,-5.10593443284485
1980640000,-5.1179406112481
1981360000,-5.15584302571957
1982080000,-5.18722523936196
1982800000,-5.16309981986261
1983520000,-5.20562762911161
1984240000,-5.25391511859269
1984960000,-5.29488981652574
1985680000,-5.29551775487834
1986400000,-5.30537998598525
1987120000,-5.27897960912835
1987840000,-5.27653643221991
1988560000,-5.27739080599447
1989280000,-5.24195892417692
1990000000,-5.26211342659434
1990720000,-5.22349390659633
1991440000,-5.2169824569187
1992160000,-5.21763184563793
1992880000,-5.25732058092539
1993600000,-5.25573888041803
1994320000,-5.29286048453527
1995040000,-5.30400290600495
1995760000,-5.36706934811235
1996480000,-5.36348395416949
1997200000,-5.41241884890236
1997920000,-5.42985257283052
1998640000,-5.45913306547164
1999360000,-5.44443961968377
2000080000,-5.45708622734334
2000800000,-5.45425925173562
2001520000,-5.39701452303918
2002240000,-5.35294560051154
2002960000,-5.34538167997609
2003680000,-5.30394167903814
2004400000,-5.22270188439707
2005120000,-5.2127217507762
2005840000,-5.18989356914151
2006560000,-5.14665037278784
2007280000,-5.14072055143838
2008000000,-5.11079404897604
2008720000,-5.1041998540773
2009440000,-5.08362907215717
2010160000,-5.04667107535734
2010880000,-5.15088578935271
2011600000,-5.16521088044432
2012320000,-5.16722995256449
2013040000,-5.18069520391481
2013760000,-5.18809489866415
2014480000,-5.19197734000314
2015200000,-5.25617811183912
